Order_ID,Order_Date,Customer_ID,Product_ID,Sales_Rep_ID,Quantity,Discount_Pct,Unit_Selling_Price
10474,2024-04-20,C0153,P005,SR06,2,0.05,52.25
10504,2024-04-17,C0084,P003,SR02,1,0.1,31.5
10517,2024-04-20,C0047,P001,SR09,1,0.05,14.25
10527,2024-04-16,C0037,P015,SR02,2,0.0,14.0
10531,2024-04-11,C0038,P016,SR05,2,0.1,148.5
10554,2024-04-12,C0309,P001,SR01,1,0.1,13.5
10557,2024-04-02,C0086,P016,SR09,1,0.15,140.25
10558,2024-04-27,C0233,P007,SR03,2,0.1,27.0
10562,2024-04-25,C0313,P017,SR02,1,0.0,285.0
10566,2024-04-05,C0347,P011,SR02,2,0.0,110.0
10584,2024-04-13,C0077,P006,SR02,2,0.05,47.5
10589,2024-04-23,C0183,P015,SR10,1,0.0,14.0
10600,2024-04-13,C0214,P018,SR01,2,0.1,324.0
10625,2024-04-15,C0271,P015,SR07,2,0.1,12.6
10633,2024-04-29,C0220,P003,SR03,1,0.0,35.0
10643,2024-04-20,C0187,P013,SR07,1,0.1,40.5
10646,2024-04-03,C0338,P013,SR05,2,0.05,42.75
10647,2024-04-21,C0055,P017,SR08,1,0.15,242.25
10657,2024-04-24,C0063,P008,SR03,2,0.0,85.0
10666,2024-04-27,C0073,P020,SR08,1,0.15,46.75
10668,2024-04-22,C0271,P003,SR09,2,0.0,35.0
10675,2024-04-21,C0303,P004,SR02,1,0.1,40.5
10695,2024-04-09,C0163,P016,SR08,1,0.0,165.0
10706,2024-04-15,C0146,P015,SR08,1,0.0,14.0
10718,2024-04-25,C0048,P002,SR10,1,0.0,65.0
10736,2024-04-25,C0239,P015,SR09,1,0.2,11.2
10740,2024-04-04,C0135,P004,SR03,1,0.1,40.5
10744,2024-04-16,C0088,P001,SR07,1,0.1,13.5
10747,2024-04-15,C0280,P004,SR03,1,0.05,42.75
10751,2024-04-05,C0266,P010,SR08,1,0.1,202.5
10760,2024-04-19,C0334,P005,SR02,1,0.05,52.25
10765,2024-04-13,C0243,P014,SR07,1,0.15,8.5
10774,2024-04-05,C0075,P007,SR06,1,0.1,27.0
10780,2024-04-11,C0173,P011,SR09,1,0.05,104.5
10791,2024-04-27,C0054,P020,SR06,1,0.2,44.0
10796,2024-04-02,C0173,P015,SR08,4,0.0,14.0
10823,2024-04-20,C0294,P013,SR03,3,0.1,40.5
10828,2024-04-22,C0001,P010,SR08,1,0.1,202.5
10833,2024-04-20,C0137,P008,SR04,1,0.05,80.75
10844,2024-04-07,C0127,P003,SR08,1,0.0,35.0
10854,2024-04-10,C0246,P017,SR09,1,0.1,256.5
10869,2024-04-02,C0013,P004,SR10,2,0.1,40.5
10878,2024-04-15,C0070,P003,SR10,1,0.2,28.0
10882,2024-04-09,C0007,P019,SR01,1,0.05,118.75
10883,2024-04-20,C0232,P019,SR08,1,0.1,112.5
10890,2024-04-21,C0224,P007,SR09,4,0.15,25.5
10907,2024-04-22,C0273,P016,SR10,1,0.05,156.75
10914,2024-04-06,C0001,P004,SR04,1,0.05,42.75
10918,2024-04-22,C0229,P011,SR07,2,0.2,88.0
10928,2024-04-21,C0247,P017,SR06,1,0.05,270.75
10942,2024-04-06,C0336,P006,SR07,1,0.1,45.0
10956,2024-04-26,C0306,P016,SR08,2,0.1,148.5
10961,2024-04-16,C0108,P009,SR05,2,0.0,145.0
10966,2024-04-27,C0263,P014,SR04,2,0.1,9.0
10968,2024-04-27,C0144,P008,SR07,1,0.05,80.75
10971,2024-04-30,C0301,P020,SR03,4,0.05,52.25
10982,2024-04-16,C0304,P007,SR05,1,0.1,27.0
10984,2024-04-02,C0017,P008,SR05,2,0.0,85.0
11002,2024-04-19,C0180,P010,SR10,1,0.15,191.25
11007,2024-04-19,C0254,P008,SR05,1,0.0,85.0
11028,2024-04-08,C0197,P002,SR02,2,0.05,61.75
11029,2024-04-15,C0058,P014,SR10,1,0.1,9.0
11031,2024-04-10,C0256,P019,SR10,1,0.05,118.75
11036,2024-04-30,C0226,P009,SR04,1,0.0,145.0
11053,2024-04-01,C0231,P014,SR05,2,0.15,8.5
11076,2024-04-18,C0129,P010,SR07,1,0.15,191.25
11100,2024-04-16,C0323,P003,SR10,4,0.1,31.5
11115,2024-04-07,C0156,P002,SR09,1,0.05,61.75
11124,2024-04-08,C0291,P007,SR01,3,0.05,28.5
11135,2024-04-26,C0199,P006,SR05,1,0.0,50.0
11140,2024-04-02,C0336,P006,SR06,1,0.0,50.0
11149,2024-04-12,C0024,P016,SR04,2,0.15,140.25
11151,2024-04-14,C0259,P014,SR07,1,0.05,9.5
11174,2024-04-09,C0146,P009,SR09,1,0.0,145.0
11175,2024-04-23,C0143,P006,SR08,2,0.05,47.5
11181,2024-04-07,C0236,P005,SR06,4,0.0,55.0
11198,2024-04-06,C0016,P007,SR10,1,0.15,25.5
11208,2024-04-13,C0089,P013,SR05,1,0.05,42.75
11213,2024-04-12,C0329,P020,SR05,4,0.1,49.5
11214,2024-04-30,C0094,P004,SR05,4,0.1,40.5
11215,2024-04-01,C0063,P018,SR09,1,0.1,324.0
11245,2024-04-02,C0276,P019,SR05,1,0.1,112.5
11274,2024-04-10,C0149,P018,SR01,1,0.2,288.0
11283,2024-04-25,C0093,P010,SR02,1,0.1,202.5
11295,2024-04-17,C0281,P019,SR07,1,0.05,118.75
11314,2024-04-24,C0121,P013,SR01,1,0.0,45.0
11322,2024-04-12,C0007,P007,SR10,1,0.1,27.0
11325,2024-04-02,C0114,P015,SR08,1,0.15,11.9
11338,2024-04-05,C0345,P007,SR02,2,0.05,28.5
11346,2024-04-13,C0161,P012,SR02,1,0.05,30.4
11347,2024-04-22,C0318,P014,SR08,1,0.1,9.0
11373,2024-04-01,C0139,P001,SR01,1,0.1,13.5
11378,2024-04-27,C0089,P007,SR04,1,0.15,25.5
11384,2024-04-03,C0048,P014,SR01,1,0.05,9.5
11390,2024-04-15,C0193,P014,SR04,1,0.0,10.0
11422,2024-04-14,C0320,P009,SR07,1,0.1,130.5
11429,2024-04-10,C0029,P018,SR10,1,0.15,306.0
11454,2024-04-21,C0230,P008,SR10,1,0.15,72.25
11455,2024-04-14,C0193,P009,SR10,1,0.05,137.75
11482,2024-04-25,C0317,P015,SR01,1,0.0,14.0
11483,2024-04-11,C0310,P014,SR04,1,0.1,9.0
11485,2024-04-20,C0321,P011,SR01,1,0.1,99.0
11499,2024-04-27,C0094,P018,SR01,1,0.15,306.0
11505,2024-04-12,C0215,P020,SR02,2,0.0,55.0
11538,2024-04-18,C0296,P006,SR06,2,0.05,47.5
11570,2024-04-28,C0017,P013,SR03,1,0.15,38.25
11571,2024-04-26,C0043,P016,SR03,1,0.05,156.75
11588,2024-04-22,C0300,P010,SR08,1,0.1,202.5
11607,2024-04-06,C0113,P008,SR04,1,0.1,76.5
11608,2024-04-30,C0197,P006,SR02,1,0.15,42.5
11621,2024-04-30,C0173,P004,SR06,1,0.15,38.25
11622,2024-04-19,C0037,P007,SR01,1,0.0,30.0
11633,2024-04-04,C0033,P015,SR02,2,0.0,14.0
11642,2024-04-03,C0242,P013,SR07,1,0.05,42.75
11656,2024-04-24,C0090,P016,SR04,1,0.0,165.0
11668,2024-04-21,C0300,P005,SR08,2,0.1,49.5
11669,2024-04-29,C0179,P018,SR09,1,0.0,360.0
11706,2024-04-01,C0031,P013,SR06,2,0.0,45.0
11714,2024-04-05,C0201,P013,SR04,1,0.05,42.75
11730,2024-04-04,C0041,P012,SR02,1,0.05,30.4
11743,2024-04-23,C0026,P015,SR03,1,0.1,12.6
11761,2024-04-24,C0313,P004,SR02,1,0.0,45.0
11763,2024-04-19,C0278,P004,SR03,2,0.1,40.5
11769,2024-04-02,C0150,P010,SR10,1,0.0,225.0
11773,2024-04-08,C0330,P002,SR04,1,0.2,52.0
11781,2024-04-29,C0071,P017,SR10,1,0.1,256.5
11802,2024-04-02,C0329,P004,SR10,1,0.05,42.75
11803,2024-04-04,C0273,P009,SR01,1,0.05,137.75
11805,2024-04-23,C0139,P012,SR10,2,0.05,30.4
11807,2024-04-01,C0088,P005,SR05,2,0.15,46.75
11811,2024-04-24,C0195,P010,SR02,2,0.1,202.5
11820,2024-04-17,C0309,P014,SR04,2,0.1,9.0
11826,2024-04-08,C0242,P002,SR10,1,0.15,55.25
11838,2024-04-05,C0026,P015,SR06,1,0.0,14.0
11864,2024-04-01,C0317,P014,SR04,3,0.05,9.5
11876,2024-04-09,C0256,P017,SR01,1,0.1,256.5
11886,2024-04-20,C0234,P001,SR06,1,0.1,13.5
11889,2024-04-07,C0120,P005,SR07,1,0.05,52.25
11904,2024-04-17,C0165,P013,SR06,1,0.05,42.75
11905,2024-04-10,C0226,P012,SR02,2,0.15,27.2
11906,2024-04-26,C0227,P010,SR03,2,0.05,213.75
11917,2024-04-29,C0191,P016,SR07,1,0.2,132.0
11923,2024-04-25,C0026,P013,SR03,1,0.15,38.25
11929,2024-04-12,C0050,P014,SR08,2,0.05,9.5
11937,2024-04-12,C0333,P008,SR05,1,0.1,76.5
11938,2024-04-25,C0141,P002,SR04,1,0.1,58.5
11949,2024-04-06,C0335,P016,SR10,1,0.05,156.75
11950,2024-04-17,C0217,P015,SR04,1,0.05,13.3
11986,2024-04-15,C0237,P018,SR06,2,0.15,306.0
11999,2024-04-27,C0005,P019,SR05,1,0.2,100.0
12001,2024-04-25,C0188,P004,SR02,1,0.1,40.5
12004,2024-04-30,C0109,P018,SR07,1,0.0,360.0
12005,2024-04-21,C0321,P016,SR08,1,0.05,156.75
12010,2024-04-06,C0171,P018,SR02,3,0.1,324.0
12018,2024-04-02,C0042,P017,SR08,1,0.0,285.0
12028,2024-04-21,C0206,P003,SR01,1,0.05,33.25
12037,2024-04-16,C0134,P020,SR05,1,0.0,55.0
12053,2024-04-05,C0282,P002,SR06,1,0.2,52.0
12054,2024-04-16,C0068,P005,SR06,2,0.0,55.0
12069,2024-04-13,C0333,P012,SR08,1,0.1,28.8
12071,2024-04-24,C0155,P009,SR07,2,0.05,137.75
12085,2024-04-21,C0006,P002,SR07,4,0.2,52.0
12100,2024-04-27,C0168,P005,SR02,3,0.1,49.5
12105,2024-04-25,C0269,P012,SR07,2,0.15,27.2
12121,2024-04-18,C0074,P002,SR08,1,0.0,65.0
12125,2024-04-27,C0290,P007,SR09,2,0.05,28.5
12143,2024-04-17,C0283,P007,SR04,1,0.1,27.0
12149,2024-04-25,C0052,P011,SR06,4,0.05,104.5
12152,2024-04-13,C0186,P013,SR02,1,0.1,40.5
12180,2024-04-05,C0349,P010,SR05,2,0.05,213.75
12183,2024-04-12,C0284,P001,SR05,4,0.0,15.0
12184,2024-04-09,C0238,P013,SR01,2,0.05,42.75
12214,2024-04-26,C0317,P014,SR05,1,0.05,9.5
12267,2024-04-03,C0207,P019,SR05,1,0.05,118.75
12275,2024-04-21,C0244,P009,SR08,2,0.1,130.5
12282,2024-04-17,C0276,P020,SR05,1,0.1,49.5
12292,2024-04-10,C0105,P012,SR10,2,0.1,28.8
12316,2024-04-29,C0231,P003,SR08,1,0.15,29.75
12318,2024-04-09,C0294,P016,SR05,1,0.05,156.75
12319,2024-04-06,C0006,P009,SR03,1,0.05,137.75
12320,2024-04-08,C0014,P002,SR04,2,0.2,52.0
12337,2024-04-05,C0262,P002,SR08,1,0.0,65.0
12379,2024-04-01,C0308,P004,SR04,1,0.0,45.0
12398,2024-04-07,C0062,P008,SR01,2,0.0,85.0
12457,2024-04-24,C0236,P018,SR10,1,0.1,324.0
12461,2024-04-09,C0055,P003,SR08,1,0.0,35.0
12501,2024-04-19,C0008,P005,SR03,4,0.05,52.25
12513,2024-04-14,C0149,P016,SR04,2,0.0,165.0
12518,2024-04-21,C0271,P001,SR08,1,0.1,13.5
12523,2024-04-17,C0304,P004,SR05,1,0.15,38.25
12533,2024-04-20,C0266,P017,SR01,1,0.05,270.75
12554,2024-04-13,C0146,P003,SR01,2,0.15,29.75
12568,2024-04-26,C0241,P008,SR02,1,0.05,80.75
12574,2024-04-04,C0253,P020,SR07,2,0.05,52.25
12576,2024-04-29,C0018,P009,SR06,1,0.0,145.0
12582,2024-04-28,C0168,P001,SR04,2,0.05,14.25
12584,2024-04-22,C0217,P001,SR06,3,0.15,12.75
12591,2024-04-26,C0333,P010,SR06,2,0.1,202.5
12592,2024-04-25,C0220,P009,SR10,1,0.1,130.5
12612,2024-04-12,C0120,P007,SR09,2,0.05,28.5
12614,2024-04-26,C0340,P008,SR05,1,0.0,85.0
12625,2024-04-20,C0201,P011,SR02,2,0.1,99.0
12635,2024-04-27,C0296,P011,SR08,1,0.0,110.0
12636,2024-04-12,C0074,P004,SR09,1,0.0,45.0
12655,2024-04-26,C0093,P005,SR04,1,0.1,49.5
12671,2024-04-01,C0108,P005,SR08,2,0.05,52.25
12680,2024-04-09,C0317,P016,SR04,2,0.2,132.0
12683,2024-04-15,C0330,P007,SR10,2,0.2,24.0
12686,2024-04-30,C0176,P008,SR03,3,0.1,76.5
12697,2024-04-15,C0290,P015,SR03,1,0.1,12.6
12711,2024-04-12,C0187,P013,SR08,2,0.0,45.0
12729,2024-04-16,C0173,P002,SR06,1,0.15,55.25
12745,2024-04-01,C0161,P010,SR05,1,0.1,202.5
12752,2024-04-09,C0039,P007,SR06,4,0.15,25.5
12783,2024-04-24,C0100,P011,SR04,2,0.15,93.5
12793,2024-04-16,C0248,P014,SR01,2,0.1,9.0
12816,2024-04-14,C0233,P013,SR08,3,0.0,45.0
12833,2024-04-23,C0021,P020,SR05,1,0.0,55.0
12850,2024-04-20,C0204,P016,SR05,2,0.1,148.5
12855,2024-04-20,C0334,P019,SR05,1,0.0,125.0
12892,2024-04-19,C0328,P014,SR03,2,0.1,9.0
12903,2024-04-26,C0195,P018,SR01,1,0.05,342.0
12905,2024-04-14,C0275,P002,SR03,1,0.1,58.5
12910,2024-04-28,C0325,P005,SR04,2,0.1,49.5
12923,2024-04-10,C0186,P006,SR06,1,0.05,47.5
12924,2024-04-26,C0104,P013,SR02,1,0.2,36.0
12930,2024-04-18,C0118,P013,SR04,2,0.05,42.75
12949,2024-04-30,C0090,P008,SR06,1,0.05,80.75
12962,2024-04-21,C0181,P008,SR05,1,0.0,85.0
12969,2024-04-08,C0033,P020,SR01,3,0.05,52.25
12977,2024-04-19,C0276,P018,SR06,1,0.05,342.0
13003,2024-04-16,C0109,P008,SR07,1,0.1,76.5
13011,2024-04-28,C0203,P013,SR03,2,0.05,42.75
13039,2024-04-30,C0346,P020,SR05,2,0.05,52.25
13043,2024-04-29,C0080,P010,SR05,1,0.2,180.0
13045,2024-04-21,C0175,P014,SR04,1,0.1,9.0
13053,2024-04-15,C0193,P013,SR10,3,0.0,45.0
13054,2024-04-21,C0349,P009,SR10,1,0.1,130.5
13055,2024-04-07,C0329,P006,SR08,1,0.1,45.0
13080,2024-04-19,C0301,P008,SR02,1,0.0,85.0
13105,2024-04-01,C0042,P007,SR05,2,0.0,30.0
13106,2024-04-16,C0111,P007,SR02,1,0.05,28.5
13121,2024-04-27,C0006,P011,SR03,1,0.1,99.0
13135,2024-04-05,C0165,P010,SR01,1,0.05,213.75
13158,2024-04-16,C0098,P016,SR02,1,0.1,148.5
13168,2024-04-12,C0033,P017,SR07,2,0.1,256.5
13185,2024-04-30,C0213,P009,SR01,1,0.1,130.5
13202,2024-04-22,C0143,P018,SR10,1,0.0,360.0
13205,2024-04-12,C0040,P011,SR09,1,0.0,110.0
13232,2024-04-06,C0153,P010,SR10,1,0.1,202.5
13253,2024-04-21,C0291,P005,SR04,2,0.15,46.75
13258,2024-04-10,C0075,P006,SR03,1,0.0,50.0
13280,2024-04-22,C0230,P009,SR05,3,0.1,130.5
13292,2024-04-24,C0295,P001,SR09,2,0.05,14.25
13293,2024-04-07,C0088,P015,SR01,4,0.0,14.0
13304,2024-04-30,C0129,P015,SR03,4,0.1,12.6
13357,2024-04-10,C0046,P006,SR08,2,0.15,42.5
13368,2024-04-01,C0267,P003,SR08,1,0.1,31.5
13372,2024-04-07,C0268,P020,SR04,3,0.2,44.0
13398,2024-04-07,C0247,P005,SR10,1,0.1,49.5
13400,2024-04-03,C0245,P002,SR05,1,0.15,55.25
13402,2024-04-28,C0274,P006,SR02,3,0.0,50.0
13411,2024-04-12,C0101,P014,SR09,1,0.15,8.5
13439,2024-04-29,C0097,P004,SR04,1,0.05,42.75
13443,2024-04-02,C0280,P006,SR06,1,0.1,45.0
13454,2024-04-21,C0239,P016,SR06,3,0.1,148.5
13531,2024-04-30,C0346,P016,SR01,1,0.05,156.75
13544,2024-04-20,C0175,P016,SR04,1,0.15,140.25
13549,2024-04-22,C0036,P010,SR01,1,0.1,202.5
13551,2024-04-11,C0140,P009,SR02,1,0.0,145.0
13595,2024-04-04,C0337,P015,SR09,1,0.1,12.6
13599,2024-04-22,C0166,P008,SR10,1,0.1,76.5
13616,2024-04-06,C0213,P002,SR08,1,0.2,52.0
13621,2024-04-04,C0173,P007,SR05,2,0.15,25.5
13633,2024-04-20,C0043,P018,SR09,1,0.1,324.0
13657,2024-04-20,C0104,P015,SR05,2,0.1,12.6
13660,2024-04-14,C0188,P004,SR03,3,0.05,42.75
13670,2024-04-05,C0093,P003,SR08,1,0.05,33.25
13680,2024-04-20,C0219,P017,SR07,3,0.0,285.0
13684,2024-04-12,C0105,P004,SR02,1,0.1,40.5
13688,2024-04-15,C0224,P006,SR06,1,0.1,45.0
13693,2024-04-12,C0211,P014,SR08,2,0.15,8.5
13712,2024-04-03,C0253,P012,SR05,2,0.1,28.8
13758,2024-04-05,C0195,P015,SR08,1,0.1,12.6
13801,2024-04-10,C0057,P007,SR03,1,0.1,27.0
13805,2024-04-19,C0149,P009,SR02,1,0.0,145.0
13832,2024-04-12,C0060,P005,SR04,1,0.05,52.25
13836,2024-04-25,C0152,P010,SR04,1,0.05,213.75
13843,2024-04-17,C0307,P006,SR04,1,0.1,45.0
13849,2024-04-11,C0020,P014,SR05,1,0.05,9.5
13864,2024-04-05,C0106,P015,SR06,1,0.0,14.0
13873,2024-04-08,C0237,P019,SR09,1,0.05,118.75
13893,2024-04-07,C0144,P002,SR08,1,0.15,55.25
13899,2024-04-14,C0131,P005,SR01,2,0.05,52.25
13903,2024-04-24,C0075,P004,SR02,1,0.2,36.0
13913,2024-04-18,C0233,P015,SR06,3,0.1,12.6
13934,2024-04-26,C0069,P010,SR07,2,0.0,225.0
13946,2024-04-05,C0031,P017,SR04,1,0.1,256.5
13952,2024-04-07,C0240,P017,SR10,1,0.2,228.0
13961,2024-04-12,C0074,P002,SR08,1,0.0,65.0
13968,2024-04-07,C0241,P013,SR07,2,0.15,38.25
13969,2024-04-23,C0277,P017,SR08,3,0.1,256.5
13975,2024-04-28,C0273,P013,SR02,1,0.05,42.75
13992,2024-04-01,C0339,P017,SR02,2,0.0,285.0
13995,2024-04-18,C0092,P011,SR04,1,0.1,99.0
13997,2024-04-07,C0014,P020,SR10,2,0.1,49.5
14027,2024-04-05,C0040,P013,SR01,2,0.0,45.0
14033,2024-04-05,C0203,P018,SR01,2,0.1,324.0
14036,2024-04-25,C0347,P016,SR08,2,0.1,148.5
14075,2024-04-17,C0098,P019,SR07,1,0.05,118.75
14077,2024-04-05,C0032,P019,SR08,1,0.05,118.75
14082,2024-04-05,C0053,P014,SR10,1,0.1,9.0
14086,2024-04-01,C0259,P002,SR05,1,0.1,58.5
14115,2024-04-21,C0135,P016,SR01,2,0.15,140.25
14125,2024-04-21,C0108,P012,SR07,2,0.0,32.0
14159,2024-04-12,C0095,P014,SR05,1,0.0,10.0
14174,2024-04-22,C0097,P019,SR06,3,0.05,118.75
14188,2024-04-16,C0250,P016,SR06,3,0.1,148.5
14191,2024-04-07,C0157,P002,SR10,1,0.1,58.5
14203,2024-04-15,C0325,P011,SR06,2,0.05,104.5
14207,2024-04-22,C0213,P020,SR05,1,0.0,55.0
14210,2024-04-01,C0155,P019,SR03,1,0.2,100.0
14212,2024-04-12,C0240,P009,SR01,2,0.1,130.5
14216,2024-04-30,C0016,P003,SR10,2,0.05,33.25
14227,2024-04-12,C0221,P014,SR10,1,0.1,9.0
14239,2024-04-04,C0319,P009,SR06,1,0.0,145.0
14268,2024-04-13,C0029,P013,SR03,2,0.0,45.0
14270,2024-04-10,C0107,P009,SR03,2,0.0,145.0
14274,2024-04-30,C0310,P007,SR05,2,0.1,27.0
14304,2024-04-24,C0045,P016,SR01,2,0.05,156.75
14305,2024-04-14,C0334,P013,SR09,2,0.1,40.5
14312,2024-04-22,C0100,P010,SR10,1,0.05,213.75
14321,2024-04-08,C0171,P020,SR04,1,0.1,49.5
14327,2024-04-07,C0331,P020,SR01,1,0.1,49.5
14328,2024-04-12,C0336,P001,SR02,2,0.1,13.5
14345,2024-04-28,C0017,P017,SR04,1,0.1,256.5
14346,2024-04-02,C0013,P004,SR05,1,0.05,42.75
14369,2024-04-21,C0069,P017,SR07,1,0.1,256.5
14371,2024-04-20,C0285,P016,SR04,3,0.15,140.25
14372,2024-04-15,C0342,P002,SR04,1,0.0,65.0
14421,2024-04-25,C0115,P004,SR07,1,0.05,42.75
14431,2024-04-05,C0194,P009,SR08,1,0.1,130.5
14456,2024-04-13,C0319,P008,SR06,1,0.2,68.0
14461,2024-04-01,C0247,P002,SR05,2,0.1,58.5
14472,2024-04-26,C0132,P001,SR08,1,0.05,14.25
14486,2024-04-23,C0126,P005,SR04,1,0.1,49.5
14487,2024-04-23,C0174,P004,SR07,1,0.0,45.0
14501,2024-04-11,C0048,P018,SR01,2,0.05,342.0
14503,2024-04-25,C0267,P004,SR05,1,0.15,38.25
14504,2024-04-03,C0250,P015,SR01,2,0.05,13.3
14514,2024-04-11,C0145,P008,SR03,2,0.1,76.5
14517,2024-04-20,C0068,P004,SR06,1,0.1,40.5
14530,2024-04-03,C0316,P010,SR06,1,0.0,225.0
14561,2024-04-16,C0008,P012,SR02,2,0.1,28.8
14569,2024-04-09,C0049,P003,SR01,2,0.1,31.5
14571,2024-04-16,C0342,P005,SR09,1,0.15,46.75
14577,2024-04-28,C0080,P008,SR06,2,0.0,85.0
14589,2024-04-18,C0348,P008,SR02,4,0.0,85.0
14638,2024-04-08,C0159,P008,SR04,1,0.2,68.0
14653,2024-04-05,C0261,P014,SR01,1,0.05,9.5
14671,2024-04-03,C0263,P006,SR03,1,0.2,40.0
14682,2024-04-16,C0048,P010,SR07,1,0.2,180.0
14690,2024-04-13,C0062,P003,SR06,1,0.2,28.0
14749,2024-04-27,C0082,P010,SR07,1,0.15,191.25
14764,2024-04-12,C0243,P007,SR10,2,0.15,25.5
14775,2024-04-10,C0031,P018,SR10,1,0.0,360.0
14783,2024-04-29,C0340,P005,SR06,2,0.0,55.0
14795,2024-04-19,C0338,P019,SR03,3,0.05,118.75
14808,2024-04-02,C0261,P010,SR10,3,0.05,213.75
14843,2024-04-27,C0001,P017,SR08,1,0.2,228.0
14855,2024-04-27,C0315,P010,SR09,1,0.1,202.5
14871,2024-04-19,C0254,P016,SR09,1,0.15,140.25
14880,2024-04-26,C0164,P013,SR06,2,0.15,38.25
14884,2024-04-05,C0167,P001,SR02,1,0.05,14.25
14890,2024-04-15,C0295,P005,SR03,1,0.05,52.25
14907,2024-04-21,C0347,P016,SR09,2,0.05,156.75
14914,2024-04-09,C0129,P015,SR10,1,0.05,13.3
14922,2024-04-08,C0306,P013,SR10,1,0.0,45.0
14930,2024-04-05,C0021,P004,SR09,3,0.0,45.0
14939,2024-04-17,C0260,P007,SR04,3,0.2,24.0
14941,2024-04-29,C0168,P005,SR02,1,0.15,46.75
14965,2024-04-21,C0102,P017,SR05,1,0.0,285.0
14979,2024-04-05,C0250,P008,SR09,2,0.05,80.75
14981,2024-04-10,C0235,P009,SR09,1,0.05,137.75
14988,2024-04-16,C0284,P009,SR10,1,0.1,130.5
14994,2024-04-08,C0193,P003,SR03,1,0.05,33.25
15020,2024-04-26,C0110,P007,SR09,1,0.1,27.0
15036,2024-04-19,C0164,P001,SR07,4,0.0,15.0
15067,2024-04-27,C0066,P016,SR03,3,0.0,165.0
15097,2024-04-26,C0342,P018,SR02,1,0.05,342.0
15104,2024-04-13,C0300,P011,SR06,2,0.15,93.5
15106,2024-04-24,C0268,P012,SR09,1,0.05,30.4
15115,2024-04-14,C0180,P012,SR05,1,0.05,30.4
15121,2024-04-10,C0334,P004,SR05,2,0.0,45.0
15131,2024-04-18,C0061,P009,SR01,4,0.05,137.75
15149,2024-04-11,C0338,P001,SR09,2,0.1,13.5
15152,2024-04-21,C0263,P012,SR08,1,0.05,30.4
15158,2024-04-03,C0324,P003,SR10,1,0.1,31.5
15173,2024-04-03,C0272,P004,SR08,1,0.0,45.0
15179,2024-04-22,C0110,P015,SR07,1,0.15,11.9
15181,2024-04-02,C0201,P011,SR03,2,0.05,104.5
15184,2024-04-14,C0349,P009,SR04,1,0.1,130.5
15204,2024-04-15,C0318,P014,SR09,1,0.1,9.0
15210,2024-04-26,C0015,P006,SR03,2,0.0,50.0
15213,2024-04-10,C0139,P003,SR05,1,0.0,35.0
15214,2024-04-20,C0153,P018,SR10,1,0.0,360.0
15218,2024-04-14,C0044,P004,SR10,2,0.0,45.0
15265,2024-04-25,C0017,P015,SR06,2,0.2,11.2
15277,2024-04-17,C0046,P013,SR09,1,0.1,40.5
15315,2024-04-24,C0160,P019,SR02,1,0.1,112.5
15325,2024-04-05,C0279,P015,SR03,1,0.0,14.0
