Order_ID,Order_Date,Customer_ID,Product_ID,Sales_Rep_ID,Quantity,Discount_Pct,Unit_Selling_Price
11396,2024-09-27,C0109,P020,SR10,1,0.0,55.0
11415,2024-09-28,C0037,P007,SR03,2,0.05,28.5
11419,2024-09-09,C0344,P002,SR01,2,0.1,58.5
11430,2024-09-13,C0295,P001,SR04,1,0.0,15.0
11500,2024-09-13,C0346,P016,SR10,1,0.0,165.0
11501,2024-09-26,C0221,P015,SR07,1,0.0,14.0
11511,2024-09-22,C0010,P016,SR07,2,0.0,165.0
11523,2024-09-27,C0244,P009,SR05,2,0.0,145.0
11529,2024-09-29,C0068,P012,SR04,1,0.0,32.0
11537,2024-09-06,C0231,P002,SR09,2,0.1,58.5
11544,2024-09-26,C0217,P015,SR02,2,0.1,12.6
11562,2024-09-03,C0148,P006,SR08,4,0.05,47.5
11584,2024-09-10,C0235,P004,SR04,1,0.15,38.25
11605,2024-09-04,C0069,P003,SR07,1,0.2,28.0
11609,2024-09-16,C0039,P001,SR01,1,0.2,12.0
11617,2024-09-14,C0275,P014,SR04,4,0.1,9.0
11623,2024-09-24,C0011,P008,SR09,2,0.1,76.5
11628,2024-09-29,C0301,P008,SR02,2,0.1,76.5
11638,2024-09-24,C0169,P003,SR03,1,0.2,28.0
11647,2024-09-24,C0260,P013,SR09,2,0.0,45.0
11695,2024-09-06,C0013,P003,SR02,2,0.1,31.5
11698,2024-09-27,C0060,P008,SR03,1,0.15,72.25
11733,2024-09-29,C0154,P020,SR04,1,0.05,52.25
11750,2024-09-19,C0049,P016,SR01,1,0.1,148.5
11759,2024-09-10,C0321,P020,SR10,4,0.1,49.5
11777,2024-09-30,C0282,P008,SR03,1,0.1,76.5
11793,2024-09-12,C0254,P005,SR04,1,0.1,49.5
11804,2024-09-21,C0135,P016,SR03,1,0.15,140.25
11806,2024-09-11,C0085,P010,SR04,2,0.0,225.0
11810,2024-09-13,C0300,P006,SR03,1,0.05,47.5
11821,2024-09-12,C0081,P012,SR06,1,0.2,25.6
11831,2024-09-21,C0112,P004,SR06,1,0.0,45.0
11847,2024-09-26,C0187,P007,SR03,1,0.05,28.5
11853,2024-09-01,C0155,P001,SR04,1,0.0,15.0
11855,2024-09-15,C0307,P015,SR06,3,0.1,12.6
11856,2024-09-02,C0221,P006,SR01,1,0.15,42.5
11863,2024-09-01,C0043,P009,SR05,1,0.0,145.0
11872,2024-09-16,C0197,P005,SR09,3,0.05,52.25
11878,2024-09-15,C0211,P003,SR06,1,0.05,33.25
11890,2024-09-06,C0140,P011,SR03,4,0.1,99.0
11898,2024-09-25,C0333,P011,SR01,1,0.1,99.0
11915,2024-09-05,C0175,P019,SR02,2,0.1,112.5
11919,2024-09-13,C0165,P013,SR05,1,0.2,36.0
11926,2024-09-06,C0224,P020,SR04,1,0.15,46.75
11947,2024-09-06,C0059,P011,SR10,3,0.1,99.0
11957,2024-09-24,C0241,P013,SR03,1,0.1,40.5
11976,2024-09-29,C0168,P013,SR04,3,0.1,40.5
12025,2024-09-16,C0228,P020,SR10,2,0.1,49.5
12064,2024-09-02,C0144,P019,SR10,1,0.0,125.0
12067,2024-09-08,C0060,P019,SR02,1,0.05,118.75
12074,2024-09-10,C0101,P007,SR09,2,0.1,27.0
12080,2024-09-25,C0003,P002,SR06,2,0.0,65.0
12088,2024-09-20,C0168,P016,SR08,2,0.05,156.75
12099,2024-09-10,C0295,P006,SR02,1,0.2,40.0
12115,2024-09-24,C0149,P012,SR10,1,0.15,27.2
12122,2024-09-30,C0337,P006,SR07,1,0.0,50.0
12133,2024-09-15,C0205,P010,SR03,2,0.1,202.5
12155,2024-09-17,C0110,P005,SR10,1,0.05,52.25
12181,2024-09-28,C0157,P020,SR03,1,0.0,55.0
12191,2024-09-18,C0244,P007,SR09,2,0.2,24.0
12203,2024-09-08,C0015,P018,SR05,1,0.0,360.0
12227,2024-09-07,C0087,P012,SR06,1,0.0,32.0
12261,2024-09-27,C0053,P006,SR04,1,0.0,50.0
12263,2024-09-05,C0099,P020,SR07,2,0.1,49.5
12266,2024-09-12,C0243,P009,SR09,1,0.15,123.25
12298,2024-09-24,C0053,P003,SR07,2,0.15,29.75
12305,2024-09-11,C0033,P013,SR06,2,0.2,36.0
12321,2024-09-14,C0145,P003,SR10,1,0.0,35.0
12343,2024-09-15,C0111,P008,SR01,1,0.2,68.0
12363,2024-09-02,C0339,P013,SR07,1,0.1,40.5
12383,2024-09-12,C0101,P016,SR05,2,0.2,132.0
12392,2024-09-14,C0112,P013,SR09,2,0.1,40.5
12395,2024-09-19,C0092,P019,SR04,1,0.15,106.25
12401,2024-09-24,C0224,P014,SR09,1,0.1,9.0
12416,2024-09-29,C0213,P009,SR08,2,0.1,130.5
12420,2024-09-18,C0271,P015,SR04,2,0.1,12.6
12427,2024-09-03,C0031,P012,SR03,1,0.1,28.8
12454,2024-09-16,C0260,P005,SR09,1,0.0,55.0
12476,2024-09-19,C0224,P008,SR03,2,0.0,85.0
12481,2024-09-22,C0149,P020,SR10,1,0.15,46.75
12490,2024-09-20,C0018,P013,SR01,2,0.2,36.0
12499,2024-09-15,C0019,P008,SR01,3,0.1,76.5
12507,2024-09-01,C0073,P001,SR10,1,0.05,14.25
12521,2024-09-02,C0346,P008,SR08,4,0.1,76.5
12526,2024-09-17,C0286,P001,SR06,4,0.0,15.0
12535,2024-09-23,C0214,P018,SR03,1,0.0,360.0
12544,2024-09-03,C0247,P013,SR07,1,0.1,40.5
12566,2024-09-03,C0234,P018,SR04,2,0.05,342.0
12573,2024-09-10,C0159,P002,SR03,1,0.05,61.75
12580,2024-09-24,C0341,P003,SR05,1,0.15,29.75
12607,2024-09-22,C0020,P006,SR08,2,0.0,50.0
12613,2024-09-26,C0112,P009,SR05,2,0.05,137.75
12627,2024-09-15,C0286,P003,SR06,2,0.15,29.75
12633,2024-09-04,C0331,P006,SR01,1,0.1,45.0
12643,2024-09-02,C0187,P017,SR03,1,0.0,285.0
12685,2024-09-20,C0074,P017,SR06,1,0.0,285.0
12691,2024-09-16,C0216,P002,SR05,1,0.05,61.75
12704,2024-09-24,C0215,P002,SR06,1,0.05,61.75
12708,2024-09-25,C0126,P016,SR05,2,0.1,148.5
12720,2024-09-09,C0072,P020,SR08,1,0.1,49.5
12732,2024-09-10,C0015,P005,SR06,1,0.0,55.0
12735,2024-09-15,C0249,P010,SR05,1,0.2,180.0
12740,2024-09-24,C0003,P018,SR08,2,0.15,306.0
12746,2024-09-21,C0262,P019,SR05,1,0.05,118.75
12762,2024-09-19,C0111,P007,SR06,1,0.05,28.5
12776,2024-09-03,C0343,P013,SR09,1,0.2,36.0
12785,2024-09-19,C0016,P014,SR09,1,0.05,9.5
12796,2024-09-18,C0185,P014,SR03,3,0.15,8.5
12817,2024-09-17,C0341,P004,SR01,1,0.05,42.75
12820,2024-09-18,C0216,P017,SR01,2,0.2,228.0
12824,2024-09-26,C0290,P016,SR01,1,0.1,148.5
12826,2024-09-08,C0243,P010,SR05,2,0.05,213.75
12836,2024-09-25,C0209,P016,SR09,1,0.15,140.25
12837,2024-09-13,C0268,P005,SR07,1,0.2,44.0
12847,2024-09-09,C0197,P002,SR03,1,0.0,65.0
12858,2024-09-01,C0173,P015,SR04,1,0.05,13.3
12861,2024-09-03,C0328,P009,SR05,1,0.1,130.5
12878,2024-09-21,C0148,P003,SR04,1,0.15,29.75
12879,2024-09-02,C0073,P001,SR05,1,0.2,12.0
12891,2024-09-10,C0130,P012,SR03,1,0.0,32.0
12916,2024-09-02,C0234,P005,SR07,1,0.0,55.0
12919,2024-09-26,C0315,P019,SR02,1,0.1,112.5
12920,2024-09-18,C0049,P006,SR05,1,0.2,40.0
12921,2024-09-19,C0129,P013,SR07,1,0.1,40.5
12926,2024-09-17,C0207,P020,SR01,1,0.1,49.5
12939,2024-09-03,C0027,P009,SR09,1,0.05,137.75
12964,2024-09-13,C0022,P014,SR05,4,0.1,9.0
12967,2024-09-27,C0180,P002,SR09,1,0.05,61.75
12990,2024-09-06,C0147,P015,SR03,1,0.0,14.0
13005,2024-09-06,C0087,P016,SR01,3,0.1,148.5
13020,2024-09-13,C0327,P015,SR07,1,0.05,13.3
13024,2024-09-27,C0272,P008,SR10,2,0.1,76.5
13034,2024-09-21,C0264,P014,SR03,1,0.1,9.0
13064,2024-09-30,C0177,P008,SR10,1,0.05,80.75
13068,2024-09-01,C0290,P007,SR06,1,0.0,30.0
13072,2024-09-06,C0098,P015,SR01,3,0.05,13.3
13075,2024-09-14,C0249,P005,SR10,1,0.1,49.5
13093,2024-09-11,C0063,P014,SR03,1,0.1,9.0
13122,2024-09-07,C0010,P019,SR06,1,0.05,118.75
13123,2024-09-05,C0102,P017,SR03,1,0.1,256.5
13126,2024-09-24,C0253,P012,SR01,1,0.1,28.8
13130,2024-09-15,C0182,P016,SR08,1,0.0,165.0
13142,2024-09-25,C0133,P018,SR07,1,0.1,324.0
13152,2024-09-01,C0048,P013,SR06,1,0.05,42.75
13157,2024-09-19,C0166,P020,SR08,1,0.2,44.0
13159,2024-09-13,C0043,P018,SR10,1,0.1,324.0
13160,2024-09-10,C0188,P001,SR03,1,0.0,15.0
13171,2024-09-25,C0114,P020,SR06,3,0.0,55.0
13173,2024-09-24,C0126,P009,SR10,3,0.1,130.5
13199,2024-09-12,C0258,P019,SR01,2,0.15,106.25
13207,2024-09-25,C0286,P005,SR02,3,0.05,52.25
13219,2024-09-15,C0092,P006,SR03,1,0.2,40.0
13235,2024-09-04,C0301,P001,SR01,1,0.05,14.25
13282,2024-09-22,C0187,P008,SR06,1,0.0,85.0
13283,2024-09-16,C0143,P012,SR06,1,0.05,30.4
13295,2024-09-13,C0224,P019,SR10,1,0.1,112.5
13313,2024-09-11,C0223,P005,SR08,1,0.0,55.0
13360,2024-09-18,C0216,P010,SR10,2,0.0,225.0
13364,2024-09-12,C0150,P008,SR01,1,0.05,80.75
13365,2024-09-30,C0333,P014,SR07,1,0.1,9.0
13417,2024-09-21,C0333,P020,SR07,1,0.1,49.5
13422,2024-09-26,C0343,P002,SR08,1,0.0,65.0
13429,2024-09-29,C0052,P007,SR05,2,0.15,25.5
13492,2024-09-10,C0213,P015,SR05,2,0.0,14.0
13493,2024-09-12,C0342,P015,SR07,1,0.05,13.3
13498,2024-09-21,C0213,P013,SR10,1,0.0,45.0
13504,2024-09-14,C0189,P012,SR01,3,0.2,25.6
13530,2024-09-18,C0289,P015,SR07,1,0.15,11.9
13560,2024-09-15,C0270,P017,SR02,2,0.05,270.75
13565,2024-09-11,C0009,P011,SR06,2,0.05,104.5
13573,2024-09-15,C0055,P015,SR04,1,0.05,13.3
13593,2024-09-25,C0052,P012,SR07,1,0.1,28.8
13605,2024-09-19,C0120,P010,SR08,1,0.0,225.0
13607,2024-09-21,C0022,P002,SR08,1,0.05,61.75
13610,2024-09-19,C0174,P014,SR10,1,0.1,9.0
13640,2024-09-22,C0152,P016,SR03,1,0.1,148.5
13656,2024-09-14,C0062,P014,SR10,1,0.1,9.0
13669,2024-09-14,C0185,P020,SR10,2,0.05,52.25
13672,2024-09-18,C0062,P011,SR02,1,0.1,99.0
13673,2024-09-24,C0012,P016,SR09,1,0.05,156.75
13713,2024-09-14,C0347,P016,SR06,3,0.2,132.0
13731,2024-09-30,C0070,P018,SR07,1,0.1,324.0
13770,2024-09-15,C0264,P010,SR09,2,0.15,191.25
13795,2024-09-06,C0331,P004,SR09,1,0.0,45.0
13803,2024-09-08,C0036,P001,SR04,1,0.05,14.25
13835,2024-09-27,C0100,P005,SR10,3,0.05,52.25
13848,2024-09-26,C0250,P007,SR02,1,0.1,27.0
13852,2024-09-30,C0175,P003,SR07,1,0.0,35.0
13855,2024-09-24,C0059,P013,SR06,1,0.1,40.5
13889,2024-09-06,C0307,P014,SR08,1,0.15,8.5
13910,2024-09-24,C0013,P009,SR05,2,0.1,130.5
13920,2024-09-08,C0302,P006,SR09,1,0.0,50.0
13957,2024-09-03,C0112,P015,SR09,4,0.15,11.9
13959,2024-09-27,C0290,P012,SR03,1,0.05,30.4
13964,2024-09-08,C0219,P009,SR07,1,0.2,116.0
13974,2024-09-16,C0048,P010,SR06,1,0.1,202.5
13979,2024-09-30,C0027,P008,SR06,4,0.1,76.5
13981,2024-09-02,C0196,P019,SR01,1,0.0,125.0
14000,2024-09-09,C0157,P006,SR04,2,0.15,42.5
14019,2024-09-14,C0217,P018,SR02,1,0.15,306.0
14022,2024-09-13,C0141,P014,SR01,1,0.0,10.0
14028,2024-09-28,C0013,P004,SR02,3,0.05,42.75
14030,2024-09-22,C0099,P002,SR03,2,0.0,65.0
14071,2024-09-20,C0042,P003,SR07,1,0.0,35.0
14083,2024-09-09,C0073,P020,SR04,2,0.05,52.25
14084,2024-09-19,C0331,P006,SR03,4,0.1,45.0
14089,2024-09-15,C0258,P004,SR06,2,0.15,38.25
14092,2024-09-11,C0225,P018,SR07,1,0.1,324.0
14144,2024-09-01,C0031,P008,SR03,2,0.05,80.75
14158,2024-09-22,C0016,P019,SR08,1,0.1,112.5
14178,2024-09-14,C0259,P008,SR04,1,0.05,80.75
14184,2024-09-09,C0007,P009,SR02,3,0.1,130.5
14186,2024-09-09,C0201,P020,SR05,1,0.15,46.75
14195,2024-09-25,C0180,P006,SR04,1,0.1,45.0
14223,2024-09-23,C0281,P002,SR03,1,0.05,61.75
14225,2024-09-23,C0142,P004,SR08,2,0.0,45.0
14233,2024-09-03,C0331,P004,SR01,1,0.0,45.0
14249,2024-09-18,C0031,P009,SR08,2,0.05,137.75
14288,2024-09-02,C0323,P011,SR03,1,0.0,110.0
14293,2024-09-17,C0213,P008,SR05,3,0.1,76.5
14309,2024-09-09,C0040,P005,SR04,3,0.05,52.25
14324,2024-09-05,C0273,P013,SR08,3,0.05,42.75
14337,2024-09-12,C0141,P006,SR09,1,0.1,45.0
14338,2024-09-19,C0271,P006,SR04,1,0.05,47.5
14340,2024-09-15,C0142,P002,SR02,1,0.1,58.5
14342,2024-09-30,C0269,P004,SR07,1,0.1,40.5
14380,2024-09-27,C0021,P019,SR04,2,0.1,112.5
14425,2024-09-22,C0296,P011,SR08,1,0.05,104.5
14447,2024-09-19,C0225,P007,SR02,1,0.0,30.0
14451,2024-09-15,C0238,P004,SR06,1,0.0,45.0
14466,2024-09-04,C0241,P010,SR02,1,0.1,202.5
14470,2024-09-17,C0194,P014,SR08,1,0.15,8.5
14473,2024-09-08,C0179,P004,SR04,1,0.1,40.5
14481,2024-09-27,C0072,P006,SR04,2,0.05,47.5
14491,2024-09-24,C0112,P020,SR06,1,0.1,49.5
14510,2024-09-09,C0176,P005,SR04,1,0.15,46.75
14538,2024-09-19,C0049,P008,SR01,2,0.05,80.75
14548,2024-09-06,C0032,P006,SR10,1,0.15,42.5
14591,2024-09-15,C0011,P012,SR06,1,0.0,32.0
14605,2024-09-25,C0012,P003,SR06,1,0.1,31.5
14627,2024-09-14,C0013,P005,SR02,1,0.15,46.75
14633,2024-09-10,C0206,P002,SR03,1,0.1,58.5
14668,2024-09-18,C0006,P005,SR01,1,0.0,55.0
14672,2024-09-12,C0037,P014,SR03,1,0.15,8.5
14677,2024-09-09,C0055,P007,SR03,1,0.1,27.0
14679,2024-09-24,C0170,P010,SR04,1,0.05,213.75
14703,2024-09-29,C0219,P001,SR01,2,0.0,15.0
14714,2024-09-14,C0045,P013,SR07,2,0.05,42.75
14721,2024-09-07,C0168,P007,SR06,1,0.1,27.0
14736,2024-09-16,C0012,P010,SR02,2,0.2,180.0
14747,2024-09-02,C0313,P004,SR05,4,0.15,38.25
14765,2024-09-03,C0192,P018,SR07,1,0.0,360.0
14779,2024-09-27,C0309,P011,SR03,2,0.05,104.5
14781,2024-09-30,C0179,P001,SR09,1,0.05,14.25
14782,2024-09-26,C0116,P020,SR05,2,0.05,52.25
14784,2024-09-27,C0012,P014,SR05,4,0.1,9.0
14807,2024-09-26,C0212,P014,SR04,2,0.1,9.0
14813,2024-09-01,C0018,P012,SR02,1,0.15,27.2
14821,2024-09-28,C0017,P002,SR04,1,0.05,61.75
14823,2024-09-26,C0234,P016,SR06,1,0.0,165.0
14836,2024-09-21,C0013,P016,SR10,2,0.0,165.0
14846,2024-09-30,C0012,P002,SR02,1,0.0,65.0
14850,2024-09-09,C0187,P012,SR09,1,0.05,30.4
14854,2024-09-26,C0349,P003,SR02,1,0.1,31.5
14881,2024-09-16,C0228,P008,SR09,3,0.05,80.75
14887,2024-09-09,C0333,P007,SR05,3,0.15,25.5
14888,2024-09-20,C0054,P007,SR03,1,0.2,24.0
14916,2024-09-29,C0339,P008,SR03,2,0.0,85.0
14944,2024-09-15,C0262,P014,SR08,1,0.15,8.5
14976,2024-09-09,C0141,P004,SR04,1,0.05,42.75
14989,2024-09-27,C0110,P009,SR04,1,0.0,145.0
14992,2024-09-11,C0007,P019,SR10,1,0.05,118.75
14993,2024-09-07,C0188,P011,SR05,4,0.0,110.0
14996,2024-09-23,C0134,P019,SR10,1,0.1,112.5
15002,2024-09-27,C0271,P002,SR04,1,0.15,55.25
15022,2024-09-28,C0324,P004,SR06,1,0.0,45.0
15032,2024-09-27,C0195,P017,SR09,1,0.05,270.75
15052,2024-09-08,C0025,P009,SR09,2,0.15,123.25
15069,2024-09-06,C0144,P007,SR09,1,0.1,27.0
15082,2024-09-27,C0044,P013,SR01,2,0.2,36.0
15105,2024-09-30,C0261,P015,SR08,1,0.05,13.3
15108,2024-09-26,C0320,P009,SR06,2,0.0,145.0
15129,2024-09-25,C0344,P008,SR09,1,0.1,76.5
15145,2024-09-06,C0200,P014,SR05,1,0.05,9.5
15146,2024-09-27,C0262,P001,SR04,1,0.1,13.5
15156,2024-09-08,C0281,P005,SR10,4,0.1,49.5
15166,2024-09-10,C0320,P010,SR07,1,0.0,225.0
15176,2024-09-10,C0134,P014,SR02,1,0.15,8.5
15182,2024-09-11,C0085,P003,SR05,1,0.1,31.5
15185,2024-09-11,C0231,P011,SR10,3,0.05,104.5
15186,2024-09-05,C0144,P004,SR01,3,0.0,45.0
15220,2024-09-27,C0257,P013,SR02,1,0.2,36.0
15245,2024-09-30,C0155,P011,SR07,4,0.0,110.0
15248,2024-09-09,C0085,P001,SR04,4,0.1,13.5
15256,2024-09-07,C0021,P009,SR08,1,0.1,130.5
15257,2024-09-28,C0205,P010,SR02,1,0.1,202.5
15259,2024-09-05,C0121,P003,SR07,1,0.05,33.25
15270,2024-09-30,C0241,P009,SR05,1,0.1,130.5
15300,2024-09-28,C0280,P011,SR07,1,0.1,99.0
15311,2024-09-15,C0341,P014,SR05,2,0.1,9.0
15312,2024-09-01,C0084,P020,SR02,1,0.0,55.0
15327,2024-09-15,C0046,P015,SR05,2,0.0,14.0
15337,2024-09-21,C0183,P009,SR02,1,0.1,130.5
15360,2024-09-17,C0111,P004,SR01,1,0.1,40.5
15368,2024-09-20,C0087,P020,SR07,3,0.0,55.0
15384,2024-09-28,C0037,P016,SR07,1,0.0,165.0
15386,2024-09-23,C0326,P008,SR02,1,0.1,76.5
15397,2024-09-17,C0167,P012,SR07,2,0.0,32.0
15401,2024-09-14,C0123,P020,SR08,1,0.15,46.75
15403,2024-09-27,C0029,P004,SR10,2,0.1,40.5
15405,2024-09-18,C0218,P008,SR08,1,0.05,80.75
15412,2024-09-10,C0157,P017,SR03,1,0.1,256.5
15433,2024-09-13,C0128,P007,SR01,2,0.1,27.0
15453,2024-09-18,C0237,P019,SR10,1,0.0,125.0
15472,2024-09-28,C0171,P012,SR04,1,0.15,27.2
15473,2024-09-21,C0138,P013,SR02,1,0.0,45.0
15499,2024-09-07,C0263,P018,SR04,1,0.0,360.0
15510,2024-09-01,C0054,P004,SR01,2,0.0,45.0
15525,2024-09-29,C0241,P008,SR04,1,0.2,68.0
15561,2024-09-07,C0106,P005,SR01,2,0.1,49.5
15576,2024-09-03,C0264,P014,SR02,2,0.05,9.5
15605,2024-09-06,C0254,P003,SR06,1,0.05,33.25
15612,2024-09-25,C0118,P014,SR07,1,0.05,9.5
15629,2024-09-25,C0169,P011,SR05,1,0.0,110.0
15630,2024-09-30,C0349,P015,SR04,1,0.1,12.6
15636,2024-09-29,C0005,P014,SR07,1,0.1,9.0
15649,2024-09-26,C0082,P006,SR09,1,0.1,45.0
15702,2024-09-23,C0332,P005,SR07,1,0.15,46.75
15705,2024-09-22,C0130,P013,SR08,3,0.0,45.0
15706,2024-09-19,C0328,P001,SR01,2,0.15,12.75
15708,2024-09-15,C0324,P018,SR08,1,0.05,342.0
15727,2024-09-01,C0195,P014,SR04,2,0.1,9.0
15736,2024-09-18,C0325,P011,SR08,1,0.1,99.0
15744,2024-09-04,C0209,P003,SR02,1,0.15,29.75
15759,2024-09-06,C0050,P005,SR03,1,0.1,49.5
15775,2024-09-14,C0337,P001,SR03,1,0.0,15.0
15785,2024-09-16,C0214,P017,SR08,1,0.0,285.0
15795,2024-09-13,C0209,P009,SR09,3,0.05,137.75
15799,2024-09-29,C0246,P006,SR07,2,0.15,42.5
15801,2024-09-21,C0257,P016,SR06,1,0.2,132.0
15805,2024-09-15,C0329,P006,SR07,1,0.1,45.0
15815,2024-09-26,C0168,P003,SR10,2,0.15,29.75
15818,2024-09-28,C0026,P006,SR05,3,0.0,50.0
15846,2024-09-22,C0206,P016,SR05,1,0.1,148.5
15859,2024-09-19,C0082,P016,SR01,1,0.2,132.0
15869,2024-09-12,C0196,P014,SR06,1,0.05,9.5
15873,2024-09-26,C0329,P007,SR07,2,0.0,30.0
15876,2024-09-08,C0328,P018,SR05,2,0.1,324.0
15882,2024-09-15,C0070,P017,SR07,1,0.0,285.0
15899,2024-09-15,C0058,P018,SR05,2,0.1,324.0
15913,2024-09-13,C0136,P013,SR04,2,0.2,36.0
15915,2024-09-12,C0074,P001,SR09,2,0.1,13.5
15941,2024-09-23,C0109,P004,SR01,1,0.1,40.5
15942,2024-09-07,C0303,P016,SR04,1,0.1,148.5
15943,2024-09-05,C0122,P013,SR07,1,0.05,42.75
