Order_ID,Order_Date,Customer_ID,Product_ID,Sales_Rep_ID,Quantity,Discount_Pct,Unit_Selling_Price
10802,2024-08-05,C0260,P001,SR07,1,0.05,14.25
10804,2024-08-31,C0123,P011,SR09,1,0.1,99.0
10819,2024-08-07,C0179,P017,SR09,1,0.0,285.0
10840,2024-08-25,C0014,P013,SR08,1,0.0,45.0
10842,2024-08-07,C0348,P001,SR03,1,0.15,12.75
10850,2024-08-12,C0313,P007,SR07,1,0.1,27.0
10862,2024-08-23,C0034,P013,SR06,1,0.0,45.0
10865,2024-08-31,C0329,P015,SR04,2,0.2,11.2
10876,2024-08-10,C0089,P018,SR04,1,0.15,306.0
10912,2024-08-01,C0278,P002,SR07,2,0.0,65.0
10916,2024-08-15,C0188,P006,SR02,1,0.1,45.0
10938,2024-08-26,C0058,P006,SR03,1,0.05,47.5
10974,2024-08-23,C0282,P016,SR04,1,0.05,156.75
10975,2024-08-21,C0087,P015,SR07,1,0.05,13.3
10979,2024-08-25,C0134,P013,SR04,1,0.0,45.0
10987,2024-08-25,C0034,P009,SR10,2,0.1,130.5
11038,2024-08-21,C0001,P007,SR10,1,0.1,27.0
11042,2024-08-19,C0247,P015,SR08,1,0.15,11.9
11045,2024-08-29,C0124,P017,SR07,1,0.0,285.0
11057,2024-08-08,C0043,P017,SR04,1,0.0,285.0
11059,2024-08-06,C0021,P016,SR08,3,0.2,132.0
11075,2024-08-01,C0283,P019,SR04,1,0.0,125.0
11093,2024-08-06,C0205,P019,SR05,1,0.05,118.75
11098,2024-08-28,C0337,P009,SR02,1,0.05,137.75
11110,2024-08-01,C0340,P015,SR01,2,0.05,13.3
11112,2024-08-26,C0133,P007,SR02,2,0.0,30.0
11119,2024-08-13,C0053,P015,SR10,1,0.2,11.2
11129,2024-08-05,C0189,P013,SR10,2,0.05,42.75
11130,2024-08-23,C0026,P008,SR05,1,0.05,80.75
11141,2024-08-12,C0073,P013,SR10,1,0.1,40.5
11154,2024-08-30,C0207,P016,SR09,1,0.15,140.25
11211,2024-08-17,C0131,P010,SR08,2,0.1,202.5
11229,2024-08-14,C0002,P007,SR05,2,0.05,28.5
11232,2024-08-12,C0001,P019,SR05,2,0.05,118.75
11236,2024-08-03,C0212,P016,SR02,1,0.05,156.75
11248,2024-08-06,C0326,P003,SR08,1,0.0,35.0
11251,2024-08-09,C0080,P007,SR03,1,0.2,24.0
11253,2024-08-15,C0273,P009,SR06,1,0.1,130.5
11263,2024-08-22,C0267,P017,SR07,1,0.0,285.0
11275,2024-08-28,C0337,P011,SR02,3,0.05,104.5
11284,2024-08-07,C0280,P008,SR10,3,0.2,68.0
11287,2024-08-13,C0007,P008,SR07,1,0.2,68.0
11300,2024-08-09,C0258,P009,SR02,1,0.1,130.5
11306,2024-08-29,C0199,P015,SR05,4,0.2,11.2
11307,2024-08-29,C0281,P003,SR07,2,0.05,33.25
11310,2024-08-06,C0348,P008,SR02,1,0.1,76.5
11311,2024-08-23,C0273,P001,SR04,2,0.15,12.75
11312,2024-08-08,C0009,P001,SR01,2,0.0,15.0
11315,2024-08-26,C0302,P008,SR10,2,0.05,80.75
11316,2024-08-20,C0195,P011,SR10,1,0.1,99.0
11327,2024-08-11,C0270,P013,SR07,2,0.0,45.0
11333,2024-08-25,C0155,P016,SR08,1,0.15,140.25
11340,2024-08-17,C0182,P005,SR02,1,0.1,49.5
11353,2024-08-19,C0204,P008,SR03,1,0.2,68.0
11355,2024-08-27,C0180,P016,SR07,1,0.15,140.25
11356,2024-08-24,C0138,P007,SR07,1,0.0,30.0
11380,2024-08-25,C0272,P020,SR08,1,0.0,55.0
11389,2024-08-03,C0176,P006,SR06,1,0.05,47.5
11410,2024-08-18,C0308,P009,SR06,1,0.1,130.5
11417,2024-08-26,C0020,P018,SR09,1,0.1,324.0
11423,2024-08-23,C0281,P009,SR06,1,0.1,130.5
11461,2024-08-10,C0003,P003,SR06,1,0.1,31.5
11477,2024-08-21,C0046,P006,SR08,2,0.0,50.0
11493,2024-08-30,C0128,P009,SR10,1,0.2,116.0
11509,2024-08-18,C0241,P006,SR08,1,0.1,45.0
11514,2024-08-26,C0231,P010,SR07,3,0.05,213.75
11516,2024-08-05,C0222,P001,SR06,1,0.1,13.5
11527,2024-08-06,C0122,P019,SR08,1,0.15,106.25
11549,2024-08-05,C0240,P013,SR09,1,0.05,42.75
11567,2024-08-14,C0181,P014,SR05,1,0.1,9.0
11573,2024-08-15,C0147,P017,SR10,1,0.0,285.0
11580,2024-08-29,C0203,P001,SR01,1,0.1,13.5
11585,2024-08-03,C0183,P017,SR07,1,0.05,270.75
11596,2024-08-16,C0171,P009,SR10,1,0.05,137.75
11598,2024-08-31,C0061,P019,SR01,2,0.1,112.5
11612,2024-08-05,C0137,P010,SR03,3,0.2,180.0
11613,2024-08-29,C0334,P003,SR02,1,0.0,35.0
11618,2024-08-08,C0326,P017,SR09,1,0.0,285.0
11634,2024-08-18,C0272,P016,SR06,2,0.0,165.0
11639,2024-08-01,C0050,P012,SR09,1,0.05,30.4
11653,2024-08-19,C0195,P007,SR02,2,0.15,25.5
11687,2024-08-18,C0316,P018,SR01,1,0.0,360.0
11689,2024-08-22,C0107,P018,SR01,1,0.1,324.0
11705,2024-08-31,C0166,P011,SR10,1,0.05,104.5
11708,2024-08-28,C0247,P003,SR04,2,0.0,35.0
11720,2024-08-23,C0173,P012,SR10,3,0.1,28.8
11724,2024-08-31,C0324,P012,SR05,1,0.0,32.0
11726,2024-08-09,C0115,P003,SR10,1,0.1,31.5
11735,2024-08-28,C0141,P004,SR03,1,0.05,42.75
11754,2024-08-02,C0017,P009,SR02,1,0.0,145.0
11780,2024-08-22,C0083,P010,SR08,4,0.1,202.5
11784,2024-08-03,C0205,P016,SR06,1,0.2,132.0
11789,2024-08-26,C0268,P010,SR10,2,0.0,225.0
11791,2024-08-14,C0025,P010,SR06,1,0.0,225.0
11794,2024-08-14,C0081,P018,SR02,2,0.0,360.0
11797,2024-08-09,C0274,P020,SR04,1,0.1,49.5
11825,2024-08-01,C0065,P020,SR09,2,0.0,55.0
11827,2024-08-14,C0072,P019,SR02,1,0.05,118.75
11832,2024-08-08,C0304,P005,SR05,1,0.2,44.0
11841,2024-08-15,C0128,P020,SR05,1,0.0,55.0
11849,2024-08-19,C0093,P001,SR10,2,0.1,13.5
11868,2024-08-27,C0143,P013,SR01,1,0.1,40.5
11902,2024-08-23,C0200,P020,SR03,1,0.1,49.5
11903,2024-08-20,C0266,P006,SR09,2,0.05,47.5
11925,2024-08-14,C0186,P005,SR01,1,0.15,46.75
11928,2024-08-08,C0211,P012,SR08,1,0.0,32.0
11943,2024-08-20,C0094,P007,SR10,2,0.1,27.0
11956,2024-08-21,C0128,P008,SR01,1,0.1,76.5
11963,2024-08-15,C0188,P003,SR06,2,0.1,31.5
11970,2024-08-08,C0271,P001,SR06,1,0.05,14.25
11983,2024-08-06,C0057,P002,SR04,2,0.2,52.0
12014,2024-08-23,C0162,P010,SR04,1,0.0,225.0
12021,2024-08-05,C0307,P016,SR08,1,0.0,165.0
12035,2024-08-06,C0297,P010,SR03,1,0.15,191.25
12042,2024-08-08,C0015,P003,SR10,2,0.05,33.25
12048,2024-08-20,C0036,P014,SR04,2,0.15,8.5
12058,2024-08-06,C0118,P017,SR06,2,0.1,256.5
12061,2024-08-08,C0117,P006,SR02,2,0.0,50.0
12087,2024-08-29,C0181,P014,SR04,2,0.1,9.0
12090,2024-08-21,C0036,P001,SR04,1,0.1,13.5
12092,2024-08-24,C0023,P016,SR06,2,0.2,132.0
12098,2024-08-26,C0069,P013,SR06,2,0.15,38.25
12110,2024-08-07,C0172,P018,SR05,1,0.05,342.0
12146,2024-08-28,C0035,P014,SR03,1,0.1,9.0
12162,2024-08-29,C0130,P003,SR10,2,0.1,31.5
12228,2024-08-28,C0320,P002,SR01,3,0.1,58.5
12230,2024-08-24,C0008,P006,SR01,1,0.1,45.0
12235,2024-08-27,C0310,P002,SR03,1,0.1,58.5
12240,2024-08-18,C0228,P002,SR07,1,0.1,58.5
12241,2024-08-12,C0258,P010,SR09,1,0.0,225.0
12272,2024-08-15,C0242,P008,SR04,1,0.0,85.0
12276,2024-08-18,C0239,P020,SR07,2,0.05,52.25
12296,2024-08-04,C0328,P005,SR06,1,0.1,49.5
12322,2024-08-20,C0171,P015,SR03,2,0.05,13.3
12326,2024-08-12,C0038,P012,SR09,1,0.05,30.4
12327,2024-08-28,C0331,P018,SR07,1,0.05,342.0
12330,2024-08-15,C0036,P013,SR02,1,0.1,40.5
12355,2024-08-12,C0065,P005,SR08,1,0.1,49.5
12360,2024-08-17,C0021,P017,SR09,1,0.0,285.0
12366,2024-08-14,C0186,P006,SR06,1,0.1,45.0
12370,2024-08-23,C0048,P006,SR04,1,0.15,42.5
12375,2024-08-31,C0258,P004,SR08,1,0.05,42.75
12384,2024-08-31,C0348,P009,SR06,2,0.05,137.75
12389,2024-08-26,C0249,P007,SR05,1,0.0,30.0
12391,2024-08-05,C0346,P010,SR01,3,0.05,213.75
12394,2024-08-27,C0073,P017,SR04,1,0.1,256.5
12399,2024-08-03,C0256,P010,SR02,3,0.05,213.75
12407,2024-08-26,C0288,P018,SR10,1,0.0,360.0
12438,2024-08-01,C0080,P007,SR07,3,0.0,30.0
12440,2024-08-19,C0261,P011,SR05,2,0.05,104.5
12449,2024-08-12,C0066,P013,SR10,2,0.1,40.5
12451,2024-08-23,C0033,P009,SR01,1,0.0,145.0
12463,2024-08-07,C0240,P010,SR04,1,0.05,213.75
12493,2024-08-17,C0125,P015,SR05,2,0.1,12.6
12496,2024-08-13,C0270,P015,SR04,1,0.05,13.3
12510,2024-08-05,C0090,P010,SR07,2,0.0,225.0
12515,2024-08-29,C0301,P004,SR01,1,0.1,40.5
12539,2024-08-20,C0245,P017,SR08,1,0.15,242.25
12556,2024-08-29,C0031,P005,SR09,3,0.1,49.5
12565,2024-08-02,C0079,P007,SR08,1,0.15,25.5
12583,2024-08-16,C0190,P020,SR09,4,0.0,55.0
12594,2024-08-07,C0015,P014,SR05,1,0.1,9.0
12596,2024-08-09,C0173,P020,SR10,3,0.05,52.25
12603,2024-08-31,C0110,P003,SR07,2,0.15,29.75
12606,2024-08-19,C0184,P015,SR01,1,0.1,12.6
12608,2024-08-11,C0179,P010,SR04,2,0.1,202.5
12639,2024-08-20,C0316,P012,SR05,3,0.05,30.4
12642,2024-08-06,C0257,P017,SR02,1,0.1,256.5
12653,2024-08-14,C0145,P014,SR02,1,0.0,10.0
12670,2024-08-01,C0023,P013,SR09,4,0.1,40.5
12676,2024-08-03,C0093,P004,SR06,1,0.2,36.0
12682,2024-08-25,C0022,P007,SR07,1,0.05,28.5
12703,2024-08-16,C0304,P018,SR05,4,0.05,342.0
12723,2024-08-27,C0263,P008,SR06,2,0.1,76.5
12724,2024-08-18,C0030,P020,SR07,2,0.1,49.5
12726,2024-08-26,C0244,P005,SR03,1,0.0,55.0
12742,2024-08-14,C0151,P012,SR04,1,0.15,27.2
12743,2024-08-29,C0329,P013,SR08,1,0.15,38.25
12755,2024-08-12,C0103,P018,SR03,1,0.05,342.0
12775,2024-08-24,C0093,P005,SR05,1,0.1,49.5
12787,2024-08-19,C0313,P003,SR01,1,0.1,31.5
12798,2024-08-05,C0015,P017,SR02,1,0.1,256.5
12805,2024-08-11,C0072,P004,SR03,1,0.0,45.0
12810,2024-08-07,C0169,P012,SR09,3,0.1,28.8
12831,2024-08-08,C0315,P006,SR01,1,0.15,42.5
12832,2024-08-02,C0126,P011,SR08,4,0.15,93.5
12834,2024-08-27,C0232,P008,SR02,1,0.05,80.75
12835,2024-08-16,C0066,P012,SR10,1,0.05,30.4
12869,2024-08-11,C0180,P003,SR03,1,0.1,31.5
12880,2024-08-17,C0211,P008,SR10,1,0.05,80.75
12882,2024-08-10,C0281,P007,SR05,2,0.1,27.0
12895,2024-08-17,C0252,P009,SR02,1,0.15,123.25
12917,2024-08-05,C0246,P015,SR05,1,0.15,11.9
12927,2024-08-11,C0023,P016,SR01,1,0.05,156.75
12952,2024-08-08,C0303,P013,SR06,2,0.0,45.0
12954,2024-08-03,C0340,P015,SR04,2,0.1,12.6
12956,2024-08-07,C0185,P015,SR09,2,0.2,11.2
12959,2024-08-15,C0070,P006,SR05,1,0.05,47.5
12960,2024-08-28,C0251,P007,SR10,1,0.1,27.0
12973,2024-08-21,C0176,P008,SR09,1,0.1,76.5
12986,2024-08-20,C0146,P015,SR06,1,0.0,14.0
13000,2024-08-18,C0308,P018,SR02,1,0.0,360.0
13002,2024-08-12,C0246,P004,SR06,1,0.05,42.75
13018,2024-08-31,C0015,P002,SR01,1,0.0,65.0
13035,2024-08-13,C0185,P004,SR06,3,0.0,45.0
13042,2024-08-05,C0206,P009,SR08,4,0.0,145.0
13046,2024-08-08,C0171,P004,SR05,1,0.05,42.75
13078,2024-08-23,C0218,P015,SR09,1,0.0,14.0
13079,2024-08-19,C0089,P015,SR08,1,0.1,12.6
13087,2024-08-30,C0035,P005,SR03,2,0.05,52.25
13101,2024-08-09,C0217,P002,SR08,3,0.1,58.5
13104,2024-08-15,C0064,P019,SR09,1,0.05,118.75
13110,2024-08-16,C0145,P018,SR01,1,0.0,360.0
13129,2024-08-05,C0088,P008,SR08,1,0.05,80.75
13133,2024-08-22,C0212,P002,SR02,1,0.2,52.0
13162,2024-08-13,C0145,P010,SR06,2,0.0,225.0
13163,2024-08-19,C0296,P005,SR07,1,0.0,55.0
13167,2024-08-21,C0182,P018,SR02,2,0.1,324.0
13182,2024-08-29,C0032,P007,SR03,2,0.05,28.5
13192,2024-08-30,C0044,P006,SR07,2,0.0,50.0
13198,2024-08-08,C0090,P008,SR03,3,0.0,85.0
13204,2024-08-02,C0272,P007,SR02,4,0.2,24.0
13210,2024-08-08,C0200,P001,SR09,2,0.05,14.25
13214,2024-08-07,C0214,P002,SR04,2,0.0,65.0
13215,2024-08-21,C0214,P015,SR01,1,0.0,14.0
13249,2024-08-29,C0171,P019,SR05,2,0.1,112.5
13254,2024-08-05,C0089,P017,SR05,1,0.2,228.0
13257,2024-08-15,C0134,P004,SR02,1,0.05,42.75
13263,2024-08-30,C0145,P018,SR01,1,0.0,360.0
13281,2024-08-26,C0137,P019,SR10,3,0.05,118.75
13286,2024-08-14,C0127,P012,SR03,1,0.0,32.0
13291,2024-08-31,C0251,P015,SR08,1,0.1,12.6
13306,2024-08-05,C0207,P014,SR04,4,0.0,10.0
13307,2024-08-15,C0088,P010,SR04,2,0.1,202.5
13325,2024-08-16,C0150,P019,SR10,1,0.05,118.75
13328,2024-08-03,C0077,P008,SR02,3,0.1,76.5
13342,2024-08-16,C0313,P001,SR09,1,0.1,13.5
13361,2024-08-09,C0226,P018,SR03,3,0.1,324.0
13366,2024-08-01,C0017,P019,SR10,2,0.0,125.0
13384,2024-08-14,C0044,P020,SR07,1,0.15,46.75
13403,2024-08-24,C0272,P010,SR10,1,0.0,225.0
13409,2024-08-06,C0278,P005,SR03,1,0.0,55.0
13436,2024-08-29,C0305,P007,SR03,2,0.0,30.0
13437,2024-08-02,C0209,P007,SR01,1,0.1,27.0
13468,2024-08-06,C0102,P003,SR10,1,0.0,35.0
13489,2024-08-20,C0041,P008,SR08,1,0.05,80.75
13502,2024-08-13,C0243,P010,SR07,1,0.0,225.0
13512,2024-08-30,C0164,P004,SR08,2,0.1,40.5
13515,2024-08-20,C0066,P016,SR07,1,0.1,148.5
13523,2024-08-10,C0292,P010,SR10,2,0.1,202.5
13538,2024-08-01,C0079,P011,SR06,1,0.0,110.0
13545,2024-08-27,C0226,P016,SR02,1,0.0,165.0
13553,2024-08-17,C0137,P003,SR09,1,0.1,31.5
13562,2024-08-14,C0232,P016,SR05,1,0.1,148.5
13568,2024-08-31,C0269,P010,SR09,1,0.0,225.0
13576,2024-08-13,C0059,P012,SR08,2,0.0,32.0
13594,2024-08-26,C0255,P013,SR05,1,0.15,38.25
13614,2024-08-06,C0146,P010,SR09,1,0.15,191.25
13615,2024-08-16,C0234,P013,SR06,4,0.2,36.0
13625,2024-08-14,C0112,P020,SR10,2,0.05,52.25
13628,2024-08-07,C0228,P012,SR06,1,0.15,27.2
13645,2024-08-20,C0277,P019,SR02,1,0.1,112.5
13658,2024-08-14,C0186,P015,SR08,1,0.05,13.3
13675,2024-08-01,C0018,P016,SR01,1,0.15,140.25
13676,2024-08-27,C0334,P002,SR08,2,0.2,52.0
13682,2024-08-20,C0251,P003,SR10,1,0.1,31.5
13692,2024-08-06,C0319,P014,SR01,3,0.0,10.0
13694,2024-08-16,C0133,P002,SR02,1,0.05,61.75
13711,2024-08-05,C0237,P015,SR02,1,0.1,12.6
13730,2024-08-15,C0304,P017,SR02,1,0.1,256.5
13737,2024-08-28,C0032,P001,SR08,1,0.0,15.0
13745,2024-08-08,C0053,P018,SR10,2,0.1,324.0
13757,2024-08-12,C0014,P003,SR02,1,0.1,31.5
13760,2024-08-01,C0162,P009,SR02,1,0.1,130.5
13763,2024-08-04,C0068,P020,SR07,1,0.15,46.75
13767,2024-08-26,C0112,P004,SR10,1,0.1,40.5
13780,2024-08-05,C0211,P003,SR02,2,0.15,29.75
13786,2024-08-01,C0149,P010,SR01,1,0.15,191.25
13797,2024-08-24,C0032,P017,SR04,1,0.1,256.5
13799,2024-08-09,C0125,P020,SR07,1,0.0,55.0
13814,2024-08-13,C0080,P003,SR04,1,0.1,31.5
13823,2024-08-31,C0060,P008,SR03,1,0.1,76.5
13831,2024-08-07,C0205,P013,SR10,2,0.1,40.5
13859,2024-08-18,C0342,P007,SR10,2,0.1,27.0
13865,2024-08-29,C0344,P011,SR08,1,0.05,104.5
13870,2024-08-28,C0226,P014,SR04,1,0.0,10.0
13900,2024-08-12,C0106,P012,SR10,1,0.2,25.6
13914,2024-08-25,C0197,P017,SR06,2,0.1,256.5
13927,2024-08-16,C0137,P009,SR01,1,0.15,123.25
13970,2024-08-29,C0143,P011,SR02,1,0.1,99.0
13985,2024-08-18,C0126,P012,SR01,1,0.1,28.8
14009,2024-08-16,C0340,P010,SR03,4,0.0,225.0
14032,2024-08-11,C0043,P003,SR09,4,0.05,33.25
14056,2024-08-26,C0010,P014,SR07,2,0.1,9.0
14059,2024-08-09,C0298,P017,SR03,4,0.0,285.0
14064,2024-08-04,C0042,P002,SR07,2,0.1,58.5
14113,2024-08-09,C0079,P008,SR10,1,0.0,85.0
14119,2024-08-29,C0058,P012,SR09,1,0.1,28.8
14120,2024-08-02,C0319,P012,SR03,1,0.05,30.4
14124,2024-08-21,C0202,P005,SR06,1,0.1,49.5
14127,2024-08-02,C0144,P018,SR03,1,0.1,324.0
14141,2024-08-07,C0336,P010,SR06,1,0.1,202.5
14143,2024-08-19,C0012,P004,SR10,1,0.0,45.0
14148,2024-08-27,C0060,P010,SR02,2,0.15,191.25
14155,2024-08-23,C0316,P005,SR05,1,0.1,49.5
14164,2024-08-19,C0303,P011,SR04,1,0.0,110.0
14181,2024-08-25,C0345,P014,SR06,1,0.05,9.5
14187,2024-08-19,C0328,P014,SR08,2,0.1,9.0
14190,2024-08-03,C0335,P007,SR02,1,0.2,24.0
14205,2024-08-06,C0257,P002,SR02,2,0.05,61.75
14206,2024-08-12,C0194,P004,SR04,3,0.1,40.5
14222,2024-08-16,C0250,P007,SR01,1,0.1,27.0
14262,2024-08-24,C0196,P003,SR08,1,0.1,31.5
14271,2024-08-08,C0076,P003,SR04,1,0.0,35.0
14275,2024-08-28,C0028,P012,SR05,1,0.1,28.8
14297,2024-08-01,C0068,P002,SR07,1,0.15,55.25
14299,2024-08-12,C0244,P012,SR10,2,0.1,28.8
14313,2024-08-26,C0346,P015,SR10,2,0.05,13.3
14319,2024-08-25,C0232,P006,SR03,1,0.15,42.5
14326,2024-08-07,C0145,P009,SR05,3,0.1,130.5
14348,2024-08-01,C0109,P008,SR09,2,0.05,80.75
14349,2024-08-12,C0239,P004,SR04,2,0.15,38.25
14366,2024-08-23,C0207,P016,SR07,1,0.0,165.0
14370,2024-08-26,C0337,P012,SR03,2,0.2,25.6
14389,2024-08-24,C0022,P014,SR07,1,0.1,9.0
14401,2024-08-21,C0198,P003,SR01,1,0.2,28.0
14427,2024-08-30,C0269,P012,SR05,1,0.05,30.4
14432,2024-08-10,C0196,P011,SR01,1,0.05,104.5
14433,2024-08-19,C0183,P002,SR01,2,0.05,61.75
14439,2024-08-21,C0129,P014,SR04,2,0.1,9.0
14444,2024-08-17,C0165,P019,SR10,1,0.0,125.0
14450,2024-08-17,C0018,P019,SR04,3,0.15,106.25
14523,2024-08-23,C0132,P005,SR02,1,0.0,55.0
14529,2024-08-23,C0076,P013,SR09,2,0.1,40.5
14539,2024-08-31,C0172,P015,SR07,2,0.05,13.3
14554,2024-08-27,C0127,P007,SR05,2,0.0,30.0
14560,2024-08-25,C0293,P003,SR04,1,0.1,31.5
14586,2024-08-16,C0217,P008,SR02,1,0.0,85.0
14588,2024-08-11,C0099,P002,SR05,4,0.2,52.0
14596,2024-08-01,C0239,P020,SR03,1,0.05,52.25
14625,2024-08-14,C0027,P012,SR05,1,0.05,30.4
14626,2024-08-08,C0223,P002,SR01,2,0.0,65.0
14629,2024-08-13,C0078,P016,SR03,4,0.05,156.75
14634,2024-08-15,C0118,P005,SR06,1,0.05,52.25
14640,2024-08-03,C0319,P018,SR08,1,0.05,342.0
14660,2024-08-31,C0081,P016,SR04,3,0.0,165.0
14666,2024-08-16,C0100,P005,SR08,4,0.05,52.25
14667,2024-08-10,C0165,P019,SR07,2,0.05,118.75
14692,2024-08-03,C0074,P018,SR07,1,0.05,342.0
14712,2024-08-17,C0124,P017,SR04,1,0.05,270.75
14742,2024-08-03,C0030,P020,SR04,1,0.05,52.25
14755,2024-08-26,C0285,P001,SR10,1,0.2,12.0
14797,2024-08-21,C0073,P005,SR07,2,0.05,52.25
14800,2024-08-18,C0058,P014,SR10,1,0.0,10.0
14806,2024-08-22,C0003,P019,SR06,1,0.05,118.75
14814,2024-08-21,C0268,P008,SR06,1,0.05,80.75
14816,2024-08-16,C0309,P013,SR10,1,0.05,42.75
14822,2024-08-30,C0201,P010,SR05,1,0.15,191.25
14832,2024-08-08,C0337,P009,SR06,1,0.05,137.75
14848,2024-08-20,C0279,P015,SR10,1,0.0,14.0
14851,2024-08-11,C0340,P004,SR01,1,0.05,42.75
14856,2024-08-12,C0011,P005,SR09,1,0.15,46.75
14858,2024-08-08,C0311,P005,SR06,1,0.2,44.0
14886,2024-08-14,C0230,P009,SR03,1,0.05,137.75
14891,2024-08-01,C0226,P011,SR10,1,0.1,99.0
14894,2024-08-01,C0126,P005,SR06,2,0.1,49.5
14899,2024-08-26,C0009,P020,SR10,2,0.05,52.25
14901,2024-08-11,C0012,P003,SR07,1,0.2,28.0
14906,2024-08-01,C0229,P007,SR04,1,0.1,27.0
14942,2024-08-04,C0054,P016,SR01,1,0.05,156.75
14969,2024-08-07,C0185,P005,SR07,2,0.2,44.0
14983,2024-08-27,C0207,P013,SR02,1,0.0,45.0
15000,2024-08-15,C0019,P002,SR02,2,0.15,55.25
15001,2024-08-03,C0201,P001,SR10,1,0.1,13.5
15005,2024-08-19,C0061,P004,SR04,1,0.15,38.25
15012,2024-08-02,C0001,P008,SR07,1,0.0,85.0
15013,2024-08-03,C0240,P004,SR02,1,0.1,40.5
